itm_arena_tunic_red_pl|Czerwone tuniki turniejowe
itm_arena_tunic_blue|Niebieska tunika turniejowa
itm_arena_tunic_blue_pl|Niebieskie tuniki turniejowe
itm_arena_tunic_green|Zielona tunika turniejowa
itm_arena_tunic_green_pl|Zielone tuniki turniejowe
itm_arena_tunic_yellow|Żółta tunika turniejowa
itm_arena_tunic_yellow_pl|Żółte tuniki turniejowe
itm_arena_helmet_red|Czerwony turniejowy hełm 
itm_arena_helmet_red_pl|Czerwone turniejowe hełmy 
itm_arena_helmet_blue|Niebieski turniejowy hełm
itm_arena_helmet_blue_pl|Niebieskie turniejowe hełmy
itm_arena_helmet_green|Zielony turniejowy hełm
itm_arena_helmet_green_pl|Zielone turniejowe hełmy
itm_arena_helmet_yellow|Żółty turniejowy hełm
itm_arena_helmet_yellow_pl|Żółte turniejowe hełmy
itm_steppe_helmet_white|Biały turniejowy hełm stepowy
itm_steppe_helmet_white_pl|Białe turniejowe hełmy stepowe
itm_steppe_helmet_red|Czerwony turniejowy hełm stepowy
itm_steppe_helmet_red_pl|Czerwone turniejowe hełmy stepowe
itm_steppe_helmet_blue|Niebieski turniejowy hełm stepowy
itm_steppe_helmet_blue_pl|Niebieskie turniejowe hełmy stepowe
itm_steppe_helmet_green|Zielony turniejowy hełm stepowy
itm_steppe_helmet_green_pl|Zielone turniejowe hełmy stepowe
itm_steppe_helmet_yellow|Żółty turniejowy hełm stepowy
itm_steppe_helmet_yellow_pl|Żółte turniejowe hełmy stepowe
itm_tourney_helm_white|Biały turniejowy hełm zamknięty
itm_tourney_helm_white_pl|Białe turniejowe hełmy zamknięte
itm_tourney_helm_red|Czerwony turniejowy hełm zamknięty
itm_tourney_helm_red_pl|Czerwone turniejowe hełmy zamknięte
itm_tourney_helm_blue|Niebieski turniejowy hełm zamknięty
itm_tourney_helm_blue_pl|Niebieskie turniejowe hełmy zamknięte
itm_tourney_helm_green|Zielony turniejowy hełm zamknięty
itm_tourney_helm_green_pl|Zielone turniejowe hełmy zamknięte
itm_tourney_helm_yellow|Żółty turniejowy hełm zamknięty
itm_tourney_helm_yellow_pl|Żółte turniejowe hełmy zamknięte
itm_arena_turban_red|Czerwony truniejowy turban
itm_arena_turban_red_pl|Czerwone truniejowe turbany
itm_arena_turban_blue|Niebieski truniejowy turban
itm_arena_turban_blue_pl|Niebieskie truniejowe turbany
itm_arena_turban_green|Zielony truniejowy turban
itm_arena_turban_green_pl|Zielone truniejowe turbany
itm_arena_turban_yellow|Żółty truniejowy turban
itm_arena_turban_yellow_pl|Żółte truniejowe turbany
itm_book_tactics|De Re Militari
itm_book_tactics_pl|De Re Militari
itm_book_persuasion|Rhetorica ad Herennium
itm_book_persuasion_pl|Rhetorica ad Herennium
itm_book_leadership|Życie Alixenusa Wielkiego
itm_book_leadership_pl|Życie Alixenusa Wielkiego
itm_book_intelligence|Esej o logice
itm_book_intelligence_pl|Esej o logice
itm_book_trade|Traktat o wartości rzeczy
itm_book_trade_pl|Traktat o wartości rzeczy
itm_book_weapon_mastery|Sztuka walki mieczem
itm_book_weapon_mastery_pl|Sztuka walki mieczem
itm_book_engineering|Metody twierdzeń mechanicznych
itm_book_engineering_pl|Metody twierdzeń mechanicznych
itm_book_necronomicon|Necronomicon
itm_book_necronomicon_pl|Necronomicon
itm_book_bible|Pismo Święte
itm_book_bible_pl|Pismo Święte
itm_book_prisoner_management|Notatni Ramuna
itm_book_prisoner_management_pl|Notatki Ramuna
itm_book_spotting_reference|Scientia Servandi
itm_book_spotting_reference_pl|Scientia Servandi
itm_book_first_aid_reference|Primo Auxilium
itm_book_first_aid_reference_pl|Primo Auxilium
itm_book_pathfinding_reference|Nasza wiedza o Calradii
itm_book_pathfinding_reference_pl|Nasza wiedza o Calradii
itm_book_wound_treatment_reference|Księga uzdrawiania
itm_book_wound_treatment_reference_pl|Księga uzdrawiania
itm_book_training_reference|Podręcznik walki
itm_book_training_reference_pl|Podręcznik walki
itm_book_surgery_reference|Wielka księga chirurgii
itm_book_surgery_reference_pl|Wielka księga chirurgii
itm_book_trade_ledger|Księga handlowa
itm_book_trade_ledger_pl|Księga handlowa
itm_trade_spice|Worek z przyprawami
itm_trade_spice_pl|Worki z przyprawami
itm_trade_salt|Worek soli
itm_trade_salt_pl|Worki z solą
itm_trade_oil|Dzban z oliwą
itm_trade_oil_pl|Dzbany z oliwą
itm_trade_pottery|Wyrób ceramiczny
itm_trade_pottery_pl|Wyroby ceramiczne
itm_trade_raw_flax|Kłębek lnu
itm_trade_raw_flax_pl|Kłębki lnu
itm_trade_linen|Płótno
itm_trade_linen_pl|Płótna
itm_trade_wool|Worek z wełną
itm_trade_wool_pl|Worki z wełną
itm_trade_wool_cloth|Wełniane sukno
itm_trade_wool_cloth_pl|Wełniane sukna
itm_trade_raw_silk|Niewyrobiony jedwab
itm_trade_raw_silk_pl|Niewyrobione jedwabie
itm_trade_raw_dyes|Barwnik
itm_trade_raw_dyes_pl|Barwniki
itm_trade_velvet|Aksami
itm_trade_velvet_pl|Akasmit
itm_trade_iron|Sztaba żelaza
itm_trade_iron_pl|Sztaby żelaza
itm_trade_tools|Narzędzia
itm_trade_tools_pl|Narzędzia
itm_trade_raw_leather|Niewygrabowane skóry
itm_trade_raw_leather_pl|Niewygarbowane skóry
itm_trade_leatherwork|Wyrób skórzany
itm_trade_leatherwork_pl|Wyroby skórzane
itm_trade_raw_date_fruit|Daktyle
itm_trade_raw_date_fruit_pl|Daktyle
itm_trade_furs|Futro
itm_trade_furs_pl|Futra
itm_trade_wine|Dzban z winem
itm_trade_wine_pl|Dzbany z winem
itm_trade_ale|Beczka z piwem
itm_trade_ale_pl|Beczki z piwem
itm_trade_smoked_fish|Wędzona ryba
itm_trade_smoked_fish_pl|Wędzone ryby
itm_trade_cheese|Krąg sera
itm_trade_cheese_pl|Kręgi sera
itm_trade_honey|Miód
itm_trade_honey_pl|Miód
itm_trade_sausages|Pęto kiełbasy
itm_trade_sausages_pl|Pęta kiełbasy
itm_trade_cabbages|Kapusta
itm_trade_cabbages_pl|Kapusty
itm_trade_dried_meat|Suszone mięso
itm_trade_dried_meat_pl|Suszone mięsa
itm_trade_apples|Kosz z owocami
itm_trade_apples_pl|Kosze z owocami
itm_trade_raw_grapes|Winogrona
itm_trade_raw_grapes_pl|Winogrona
itm_trade_raw_olives|Oliwki
itm_trade_raw_olives_pl|Oliwki
itm_trade_grain|Worek ze zborzem
itm_trade_grain_pl|Worki ze zbożem
itm_trade_cattle_meat|Kawał wołowiny
itm_trade_cattle_meat_pl|Kawały wołowiny
itm_trade_bread|Bochenek chleba
itm_trade_bread_pl|Bochenki chleba
itm_trade_chicken|Kurczak
itm_trade_chicken_pl|Kurczaki
itm_trade_pork|Wieprzowina
itm_trade_pork_pl|Wieprzowina
itm_trade_butter|Masło
itm_trade_butter_pl|Masło
itm_trade_dummy01|Dummy item 1
itm_trade_dummy01_pl|Dummy item 1
itm_trade_dummy02|Dummy item 2
itm_trade_dummy02_pl|Dummy item 2
itm_trade_dummy03|Dummy item 3
itm_trade_dummy03_pl|Dummy item 3
itm_trade_dummy04|Dummy item 4
itm_trade_dummy04_pl|Dummy item 4
itm_trade_dummy05|Dummy item 5
itm_trade_dummy05_pl|Dummy item 5
itm_trade_dummy06|Dummy item 6
itm_trade_dummy06_pl|Dummy item 6
itm_trade_dummy07|Dummy item 7
itm_trade_dummy07_pl|Dummy item 7
itm_trade_dummy08|Dummy item 8
itm_trade_dummy08_pl|Dummy item 8
itm_trade_dummy09|Dummy item 9
itm_trade_dummy09_pl|Dummy item 9
itm_trade_dummy10|Dummy item 10
itm_trade_dummy10_pl|Dummy item 10
itm_trade_dummy11|Dummy item 11
itm_trade_dummy11_pl|Dummy item 11
itm_trade_dummy12|Dummy item 12
itm_trade_dummy12_pl|Dummy item 12
itm_trade_dummy13|Dummy item 13
itm_trade_dummy13_pl|Dummy item 13
itm_trade_dummy14|Dummy item 14
itm_trade_dummy14_pl|Dummy item 14
itm_trade_dummy15|Dummy item 15
itm_trade_dummy15_pl|Dummy item 15
itm_trade_dummy16|Dummy item 16
itm_trade_dummy16_pl|Dummy item 16
itm_trade_dummy17|Dummy item 17
itm_trade_dummy17_pl|Dummy item 17
itm_trade_dummy18|Dummy item 18
itm_trade_dummy18_pl|Dummy item 18
itm_trade_dummy19|Dummy item 19
itm_trade_dummy19_pl|Dummy item 19
itm_trade_dummy20|Dummy item 20
itm_trade_dummy20_pl|Dummy item 20
itm_siege_supply|Zapasy
itm_siege_supply_pl|Zapasy
itm_quest_wine|Wino
itm_quest_wine_pl|Wina
itm_quest_ale|Piwo
itm_quest_ale_pl|Piwa
itm_an_gen_boar|Dzik
itm_an_gen_boar_pl|Dziki
itm_an_gen_chicken|Kurczak
itm_an_gen_chicken_pl|Kurczaki
itm_an_gen_cowblackwhite|Biało-czarna krowa
itm_an_gen_cowblackwhite_pl|Bało-czarne krowy
itm_an_gen_cowbrown|Brązowa krowa
itm_an_gen_cowbrown_pl|Brązowe krowy
itm_an_gen_cowbrownwhite|Biało-brązowa krowa
itm_an_gen_cowbrownwhite_pl|Biało-brązowe krowy
itm_an_gen_cowwhite|Biała krowa
itm_an_gen_cowwhite_pl|Białe krowy
itm_an_gen_deerfemale|Łania
itm_an_gen_deerfemale_pl|Łanie
itm_an_gen_deermale|Jeleń
itm_an_gen_deermale_pl|Jeleń
itm_an_gen_deeryoung|Jelonek
itm_an_gen_deeryoung_pl|Jelonki
itm_an_gen_donkeywild|Dziki osioł
itm_an_gen_donkeywild_pl|Dzikie osłyy
itm_an_gen_goatbrown|Brązowa koza
itm_an_gen_goatbrown_pl|Brązowe kozy
itm_an_gen_goatwhite|Biała koza
itm_an_gen_goatwhite_pl|Białe kozy
itm_an_gen_pig|Świnia
itm_an_gen_pig_pl|Świnie
itm_an_gen_sheep|Owca
itm_an_gen_sheep_pl|Owce
itm_an_gen_wolf|Wilk
itm_an_gen_wolf_pl|Wilki
itm_ho_swa_saddle_black|Ujeżdżony koń
itm_ho_swa_saddle_black_pl|Ujeżdżone konie
itm_ho_swa_destrier_black|Czarny rumak
itm_ho_swa_destrier_black_pl|Czarne rumaki
itm_ho_swa_arab_black|Czarny pustynny koń
itm_ho_swa_arab_black_pl|Czarne pustynne konie
itm_ho_swa_courser_black|Czarny rumak
itm_ho_swa_courser_black_pl|Czarne rumaki
itm_ho_swa_destrier_bay|Gniady Destrier
itm_ho_swa_destrier_bay_pl|Gniade Destriery
itm_ho_swa_destrier_baydark|Ciemnogniady Destrier
itm_ho_swa_destrier_baydark_pl|Ciemnogniade Destriery
itm_ho_swa_destrier_baysnowflake|Tarantowatogniady Destrier
itm_ho_swa_destrier_baysnowflake_pl|Tarantowatogniade Destriery
itm_ho_swa_destrier_blackpainted|Karosrokaty Destrier
itm_ho_swa_destrier_blackpainted_pl|Karosrokate Destriery
itm_ho_swa_destrier_blacksnowflake|Karotarantowaty Destrier
itm_ho_swa_destrier_blacksnowflake_pl|Karotarantowate Destriery
itm_ho_swa_destrier_chestnutdark|Ciemnokasztanowaty Destrier
itm_ho_swa_destrier_chestnutdark_pl|Ciemnokasztanowate konie Destrier
itm_ho_swa_destrier_pinto|Destrier Pinto
itm_ho_swa_destrier_pinto_pl|Destriery Pinto
itm_ho_swa_destrier_shadowrunner|Cienisty koń kłusy Destrier
itm_ho_swa_destrier_shadowrunner_pl|Cieniste konie kłusy Destrier
itm_ho_swa_rouncy_black|Czarny Rouncey
itm_ho_swa_rouncy_black_pl|Czarne Rouncey
itm_ho_swa_steppe_blackappaloosa|Czarny stepowy Appaloosa
itm_ho_swa_steppe_blackappaloosa_pl|Czarne stepowe Appaloosa'y
itm_ho_vae_saddle_feather|Użejżdony Feather
itm_ho_vae_saddle_feather_pl|Ujeżdżone Feathery
itm_ho_vae_rus_brown|Brązowy Vaegirski koń
itm_ho_vae_rus_brown_pl|Brązowe Vaegirskie konie
itm_ho_vae_arab_chestnut|Pustynny kasztanowaty koń
itm_ho_vae_arab_chestnut_pl|Pustynne kasztanowate konie
itm_ho_vae_destrier_baybrown|Ciemnogniady Destrier
itm_ho_vae_destrier_baybrown_pl|Ciemnogniade Destriery
itm_ho_vae_courser_chestnut|Kasztanowaty rumak
itm_ho_vae_courser_chestnut_pl|Kasztanowate rumaki
itm_ho_vae_rouncy_chestnut|Kasztanowaty Rouncey
itm_ho_vae_rouncy_chestnut_pl|Kasztanowaty Rouncey
itm_ho_vae_rus_baybrindle|Vaegirski gniady Brindle
itm_ho_vae_rus_baybrindle_pl|Vaegirskie gniade Brindle
itm_ho_vae_rus_blueroan|Dereszowaty Vaegirski koń
itm_ho_vae_rus_blueroan_pl|Dereszowate Vaegirskie konie
itm_ho_vae_rus_brownlight|Jasnogniady Veagirski koń
itm_ho_vae_rus_brownlight_pl|Jasnogniade Vaegirskie konie
itm_ho_vae_rus_chestnutmealy|Jasnokasztanowaty Vaegirski koń
itm_ho_vae_rus_chestnutmealy_pl|Jasnokasztanowate Vaegirskie konie
itm_ho_vae_rus_gullo|Vaegirski Grullo
itm_ho_vae_rus_gullo_pl|Veagirskie Grullo
itm_ho_vae_rus_palomino|Veagirski izabelowaty koń
itm_ho_vae_rus_palomino_pl|Vaegirskie izabelowate konie
itm_ho_vae_rus_palominospotted|Vaegirski nakrapiany Palomino
itm_ho_vae_rus_palominospotted_pl|Veagirskie nakrapiane Palomino
itm_ho_vae_rus_redroan|Kasztanowatodereszowaty Vaegirski koń
itm_ho_vae_rus_redroan_pl|Kasztanowatodereszowate Vaegirski konie
itm_ho_vae_sumpter_brown|Brązowy Sumpter
itm_ho_vae_sumpter_brown_pl|Brązowe Sumptery
itm_ho_khe_saddle_coloured|Krasny ujeżdżony koń
itm_ho_khe_saddle_coloured_pl|Krasne ujeżdżone konie
itm_ho_khe_steppe_brownpainted|Gniadosrokaty stepowy koń
itm_ho_khe_steppe_brownpainted_pl|Gniadosrokate stepowe konie
itm_ho_khe_arab_spotted|Narkapiany pustynny koń
itm_ho_khe_arab_spotted_pl|Nakrapiane pustynne konie
itm_ho_khe_destrier_appaloosabay|Gniady Destrier Appaloosa
itm_ho_khe_destrier_appaloosabay_pl|Gniade Destrier Appaloosa'y
itm_ho_khe_rouncy_chestnutappaloosa|Kasztanowaty Rouncey
itm_ho_khe_rouncy_chestnutappaloosa_pl|Kasztanowate Rouncey
itm_ho_khe_rus_painted|Srokaty Veagirski koń
itm_ho_khe_rus_painted_pl|Srokate Vaegirskie konie
itm_ho_khe_steppe_bayappaloosa|Stepowy gniady Appaloosa
itm_ho_khe_steppe_bayappaloosa_pl|Stepowe gniade Appaloosa'y
itm_ho_khe_steppe_blackpainted|Karosrokaty stepowy koń
itm_ho_khe_steppe_blackpainted_pl|Karosrokate stepowe konie
itm_ho_khe_steppe_blackspotted|Czarny nakrapiany stepowy koń
itm_ho_khe_steppe_blackspotted_pl|Czarne nakrapiane stepowe konie
itm_ho_khe_steppe_brownspotted|Brązowy nakrapiany stepowy koń
itm_ho_khe_steppe_brownspotted_pl|Brązowe nakrapiane stepowe konie
itm_ho_khe_steppe_buckskinspotted|Stepowy kuc nakrapiany bułan
itm_ho_khe_steppe_buckskinspotted_pl|Stepowe kuce nakrapiane bułany
itm_ho_khe_steppe_chestnutappy|Stepowy kasztanowaty Appaloosa
itm_ho_khe_steppe_chestnutappy_pl|Stepowe kasztanowate Appaloosa'y
itm_ho_khe_steppe_chestnutspot|Nakrapiany Kasztan stepowy
itm_ho_khe_steppe_chestnutspot_pl|Nakrapiane Kszatany stepowe
itm_ho_khe_steppe_dunpaint|Nakrapiany doński stepowy koń
itm_ho_khe_steppe_dunpaint_pl|Nakrapiane dońskie stepowe konie
itm_ho_nor_mule|Muł
itm_ho_nor_mule_pl|Muły
itm_ho_nor_courser_greysteel|Rumak Amarant
itm_ho_nor_courser_greysteel_pl|Rumaki Amarant
itm_ho_nor_arab_grey|Siwy pustynny koń
itm_ho_nor_arab_grey_pl|Siwe pustynne konie
itm_ho_nor_courser_dappledark|Ciemnoszary cętkowany rumak
itm_ho_nor_courser_dappledark_pl|Ciemnoszare cętkowane rumaki
itm_ho_nor_courser_dapplelight|Jabkowito szpaki rumak
itm_ho_nor_courser_dapplelight_pl|Jabkowite szpaki rumaki
itm_ho_nor_courser_fleabitten|Siwy rumak Fleabitten
itm_ho_nor_courser_fleabitten_pl|Siwe rumaki Fleabitten
itm_ho_nor_courser_grey|Siwy rumak
itm_ho_nor_courser_grey_pl|Siwe rumaki
itm_ho_nor_courser_grulloappaloosa|Rumak Appaloosa Grullo
itm_ho_nor_courser_grulloappaloosa_pl|Rumaki Appaloosa Grullo
itm_ho_nor_courser_grullobrindle|Rumak Grullo Brindle
itm_ho_nor_courser_grullobrindle_pl|Rumaki Grullo Brindle
itm_ho_nor_courser_pinto|Rumak Pinto
itm_ho_nor_courser_pinto_pl|Rumaki Pinto
itm_ho_nor_courser_splash|Rumak Splash
itm_ho_nor_courser_splash_pl|Rumaki Splash
itm_ho_nor_destrier_fleabittengrey|Siwy koń Destrier Fleabitten
itm_ho_nor_destrier_fleabittengrey_pl|Siwe konie Destrier Fleabitten
itm_ho_nor_rus_grey|Siwy Vaegirski koń
itm_ho_nor_rus_grey_pl|Siwe Vaegirskie konie
itm_ho_nor_steppe_greypaint|Siwosrokaty stepowy koń
itm_ho_nor_steppe_greypaint_pl|Siwosrokate stepowe konie
itm_ho_rho_donkey_brown|Brązowy osioł
itm_ho_rho_donkey_brown_pl|Brązowe osły
itm_ho_rho_rouncy_brown|Brązowy Rouncey
itm_ho_rho_rouncy_brown_pl|Brązowe Rouncey
itm_ho_rho_courser_baybrown|Ciemnogniady rumak
itm_ho_rho_courser_baybrown_pl|Ciemnogniade rumaki
itm_ho_rho_destrier_baydarkbrown|Ciemnogniady Destrier
itm_ho_rho_destrier_baydarkbrown_pl|Ciemnogniade Destriery
itm_ho_rho_donkey_grey|Siwy osioł
itm_ho_rho_donkey_grey_pl|Siwe osły
itm_ho_rho_rouncy_baybrindle|Gniady Brindle Rouncey
itm_ho_rho_rouncy_baybrindle_pl|Gniade Brindle Rouncey
itm_ho_rho_rouncy_baylightbrown|Jasnogniady Rouncey
itm_ho_rho_rouncy_baylightbrown_pl|Jasnogniade Rouncey
itm_ho_rho_rouncy_baynightbrown|Ciemnogniady Rouncey
itm_ho_rho_rouncy_baynightbrown_pl|Ciemnogniade Rouncey
itm_ho_rho_rouncy_blueroan|Dereszowaty Rouncey
itm_ho_rho_rouncy_blueroan_pl|Dereszowate Rouncey
itm_ho_rho_rouncy_browndark|Ciemnobrązowy Rouncey
itm_ho_rho_rouncy_browndark_pl|Ciemnogbrązowe Rouncey
itm_ho_rho_rouncy_chestnutliver|Brudnokasztanowaty Rouncey
itm_ho_rho_rouncy_chestnutliver_pl|Brudnokasztanowate Rouncey
itm_ho_rho_rouncy_chestnutorange|Jasnokasztanowaty Rouncey
itm_ho_rho_rouncy_chestnutorange_pl|Jasnokasztanmowate Rouncey
itm_ho_rho_rouncy_redroan|Kasztanowatodereszowaty Rouncey
itm_ho_rho_rouncy_redroan_pl|Kasztanowatodereszowate Rouncey
itm_ho_rho_rus_browndark|Ciemnobrązowy Vaegirski koń
itm_ho_rho_rus_browndark_pl|Ciemnobrązowe Vaegirskie konie
itm_ho_rho_steppe_brown|Brązowy stepowy koń
itm_ho_rho_steppe_brown_pl|Brązowe stepowe konie
itm_ho_rho_sumpter_chestnut|Kasztanowaty Sumpter
itm_ho_rho_sumpter_chestnut_pl|Kasztanowate Sumptery
itm_ho_sar_camel_bactrian|Wielbłąd dwugarbny
itm_ho_sar_camel_bactrian_pl|Wielbłądy dwugarbne
itm_ho_sar_arab_dun|Doński koń pustynny
itm_ho_sar_arab_dun_pl|Dońskie konie pustynne
itm_ho_sar_arab_appaloosa|Pustynny Appaloosa
itm_ho_sar_arab_appaloosa_pl|Pystynne Appaloosa'y
itm_ho_sar_arab_bay|Gniady koń pustynny
itm_ho_sar_arab_bay_pl|Gniade konie pustynne
itm_ho_sar_arab_brown|Brązowy koń pustynny
itm_ho_sar_arab_brown_pl|Brązowe konie pustynne
itm_ho_sar_arab_browndark|Ciemniobrązowy koń pustynny
itm_ho_sar_arab_browndark_pl|Ciemniobrązowe konie pustynne
itm_ho_sar_arab_brownlight|Jasnobrązowy koń pustynny
itm_ho_sar_arab_brownlight_pl|Jasnobrązowe konie pustynne
itm_ho_sar_arab_brownred|Rdzawy koń pustyyny
itm_ho_sar_arab_brownred_pl|Rdzawe konie pustynne
itm_ho_sar_arab_palomino|Pystynny Palomino
itm_ho_sar_arab_palomino_pl|Pustynne Palomino
itm_ho_sar_arab_skewbald|Pustynny Skewbald
itm_ho_sar_arab_skewbald_pl|Pustynne Skewbald
itm_ho_sar_camel_calradian|Calradyjski wielbłąd
itm_ho_sar_camel_calradian_pl|Calradyjskie wielbłądy
itm_ho_sar_camel_sarranid|Sarranidzki wielbłąd
itm_ho_sar_camel_sarranid_pl|Sarranidzkie wielbłądy
itm_ho_sar_courser_palominolight|Masłowaty rumak Palomino 
itm_ho_sar_courser_palominolight_pl|Masłowate rumaki Palomino
itm_ho_sar_rouncy_dun|Doński Rouncey
itm_ho_sar_rouncy_dun_pl|Dońskie Rouncey
itm_ho_sar_rus_dun|Doński Vaegirki koń
itm_ho_sar_rus_dun_pl|Dońskie Vaegirskie konie
itm_ho_sar_steppe_buckskin|Stepowy Buckskin
itm_ho_sar_steppe_buckskin_pl|Stepowe Buckskiny
itm_ho_pla_sumpter_white|Biały Sumpter
itm_ho_pla_sumpter_white_pl|Białe konie Sumptery
itm_ho_pla_arab_white|Biały koń pustynny
itm_ho_pla_arab_white_pl|Białe konie pustynne
itm_ho_pla_courser_white|Biały rumak
itm_ho_pla_courser_white_pl|Białe rumaki
itm_ho_pla_destrier_dapplegrey|Jabkowito szpaki Destrier
itm_ho_pla_destrier_dapplegrey_pl|Jabkowite szpaki Destriery
itm_ho_pla_rouncy_skewbald|Rouncey Skewbald
itm_ho_pla_rouncy_skewbald_pl|Rouncey Skewbaldy
itm_ho_pla_steppe_white|Biały koń stepowy
itm_ho_pla_steppe_white_pl|Białe konie stepowe
itm_ho_swa_war_royal|Królewski koń bojowy
itm_ho_swa_war_royal_pl|Królewskie konie bojowe
itm_ho_swa_charger_long|Koń bojowy z długim kropierzem
itm_ho_swa_charger_long_pl|Konie bojowe z długim kropierzem
itm_ho_swa_cata_brownie|Lekkozbrojny koń katafraktów
itm_ho_swa_cata_brownie_pl|Lekkozbrojne konie katafraktów
itm_ho_swa_long_lilyblue|Koń bojowy z długim kropierzem
itm_ho_swa_long_lilyblue_pl|Konie bojowe z długim kropierzem
itm_ho_swa_long_lilygreen|Koń bojowy z długim kropierzem
itm_ho_swa_long_lilygreen_pl|Konie bojowe z długim kropierzem
itm_ho_swa_long_lilygriffon|Koń bojowy z długim kropierzem
itm_ho_swa_long_lilygriffon_pl|Konie bojowe z długim kropierzem
itm_ho_swa_long_lilylionblack|Koń bojowy z długim kropierzem
